cell_id,psap_expression
F1-MAA000932-3_11_M-1-1,1.4931016
F20-B003275-3_38_F-1-1,2.0250237
F20-MAA000581-3_10_M-1-1,2.0483184
F20-MAA000926-3_9_M-1-1,2.9447324
F20-MAA001895-3_38_F-1-1,2.3063772
F21-MAA000561-3_10_M-1-1,2.1801786
F22-MAA000424-3_11_M-1-1,2.5236118
F22-MAA000581-3_10_M-1-1,2.272285
F2-MAA000932-3_11_M-1-1,2.4618073
F2-MAA000947-3_9_M-1-1,2.726476
F3-B003290-3_38_F-1-1,1.2011782
F3-MAA000424-3_11_M-1-1,2.107266
F3-MAA000932-3_11_M-1-1,3.3714979
F4-B003290-3_38_F-1-1,2.3571525
F4-MAA001895-3_38_F-1-1,1.4867848
F5-B003275-3_38_F-1-1,0.0
F5-B003290-3_38_F-1-1,2.5314648
F5-MAA000932-3_11_M-1-1,1.2629746
F5-MAA001894-3_39_F-1-1,0.0
F6-B003290-3_38_F-1-1,0.061939303
F6-MAA000932-3_11_M-1-1,2.958016
F7-B003290-3_38_F-1-1,0.0
F7-MAA000638-3_9_M-1-1,0.01626462
F7-MAA000932-3_11_M-1-1,2.777459
F7-MAA001853-3_38_F-1-1,1.6794475
F7-MAA001895-3_38_F-1-1,1.8029773
F8-MAA000932-3_11_M-1-1,1.6463214
F9-MAA000932-3_11_M-1-1,2.1117854
G10-B003275-3_38_F-1-1,2.9695108
G10-B003290-3_38_F-1-1,0.52789474
G10-MAA000553-3_10_M-1-1,2.024874
G10-MAA000932-3_11_M-1-1,2.4608736
G11-MAA000553-3_10_M-1-1,0.0
G12-B003290-3_38_F-1-1,0.2779835
G13-B003275-3_38_F-1-1,2.8186862
G13-MAA000925-3_9_M-1-1,1.154068
G13-MAA000935-3_8_M-1-1,2.4663074
G14-B003275-3_38_F-1-1,2.414857
G14-MAA000581-3_10_M-1-1,2.3319998
G14-MAA000947-3_9_M-1-1,0.6947942
G15-B003275-3_38_F-1-1,1.5624418
G15-B003290-3_38_F-1-1,3.3437114
G16-MAA000581-3_10_M-1-1,0.053203236
G16-MAA000944-3_9_M-1-1,2.0801237
G17-MAA000581-3_10_M-1-1,1.8368988
G19-B003275-3_38_F-1-1,2.2621846
G19-MAA000424-3_11_M-1-1,1.611645
G1-B003290-3_38_F-1-1,1.9658678
G20-MAA000561-3_10_M-1-1,2.0906537
G20-MAA000581-3_10_M-1-1,0.004267978
G20-MAA000923-3_9_M-1-1,2.847251
G21-B003275-3_38_F-1-1,0.94358146
G21-MAA000581-3_10_M-1-1,0.0089193685
G22-MAA000581-3_10_M-1-1,3.0289705
G22-MAA000930-3_8_M-1-1,1.3031913
G22-MAA001895-3_38_F-1-1,1.1956652
G2-B003290-3_38_F-1-1,3.0219038
G2-MAA000932-3_11_M-1-1,0.0
G2-MAA001894-3_39_F-1-1,1.5455567
G3-B003290-3_38_F-1-1,2.1471558
G3-MAA000932-3_11_M-1-1,1.4082278
G3-MAA001853-3_38_F-1-1,0.5454529
G4-MAA000564-3_10_M-1-1,2.4250994
G4-MAA001895-3_38_F-1-1,2.494844
G5-B003290-3_38_F-1-1,3.1524582
G5-MAA000932-3_11_M-1-1,2.4918349
G5-MAA001895-3_38_F-1-1,0.15956831
G6-MAA000932-3_11_M-1-1,2.0309253
G6-MAA001895-3_38_F-1-1,2.3423054
G7-B003290-3_38_F-1-1,2.461626
G7-MAA000932-3_11_M-1-1,2.5869548
G8-B003275-3_38_F-1-1,0.0640762
G8-B003290-3_38_F-1-1,0.17232028
G8-MAA000932-3_11_M-1-1,1.1834376
G8-MAA001894-3_39_F-1-1,2.2019162
G9-B001688-3_38_F-1-1,2.6741931
G9-MAA000564-3_10_M-1-1,2.2849903
H10-B003275-3_38_F-1-1,1.9003563
H12-B003275-3_38_F-1-1,2.2902687
H12-MAA000561-3_10_M-1-1,2.8707612
H12-MAA000581-3_10_M-1-1,2.8536081
H12-MAA000941-3_8_M-1-1,2.2139308
H13-B003275-3_38_F-1-1,1.8563681
H13-B003290-3_38_F-1-1,2.5782309
H13-MAA000581-3_10_M-1-1,1.2944643
H13-MAA001853-3_38_F-1-1,1.2804065
H14-B003275-3_38_F-1-1,2.2400994
H14-MAA000581-3_10_M-1-1,2.4894202
H14-MAA000926-3_9_M-1-1,2.022164
H15-B003275-3_38_F-1-1,0.0
H15-MAA000561-3_10_M-1-1,2.2527335
H15-MAA000947-3_9_M-1-1,1.9264383
H16-MAA000553-3_10_M-1-1,2.9138272
H17-MAA000581-3_10_M-1-1,1.9400917
H18-MAA000926-3_9_M-1-1,1.3552634
H19-MAA000581-3_10_M-1-1,1.8555957
H1-MAA000932-3_11_M-1-1,1.4287958
H20-MAA000581-3_10_M-1-1,1.7565773
H21-B003290-3_38_F-1-1,3.3668528
H21-MAA000581-3_10_M-1-1,2.970883
H21-MAA000932-3_11_M-1-1,1.1698153
H2-B003275-3_38_F-1-1,1.4893831
H2-MAA000932-3_11_M-1-1,2.2372487
H2-MAA001853-3_38_F-1-1,0.13282499
H3-MAA000932-3_11_M-1-1,2.5952559
H4-MAA001853-3_38_F-1-1,2.1706924
H5-MAA000581-3_10_M-1-1,2.098861
H5-MAA000932-3_11_M-1-1,2.5439456
H6-MAA000932-3_11_M-1-1,2.3090382
H6-MAA000941-3_8_M-1-1,2.159187
H7-B003275-3_38_F-1-1,2.7666533
H8-B003275-3_38_F-1-1,2.5310547
H9-B003275-3_38_F-1-1,0.0
H9-B003277-3_39_F-1-1,0.9909291
H9-MAA000932-3_11_M-1-1,2.356906
I11-B003275-3_38_F-1-1,1.434326
I11-MAA000935-3_8_M-1-1,2.031558
I11-MAA001853-3_38_F-1-1,2.6886249
I12-B003275-3_38_F-1-1,2.3390245
I12-B003277-3_39_F-1-1,2.0194383
I12-MAA000560-3_10_M-1-1,2.4562404
I13-B003275-3_38_F-1-1,2.5990217
I13-MAA000581-3_10_M-1-1,1.8640897
I14-MAA000926-3_9_M-1-1,0.5182984
I15-B003275-3_38_F-1-1,1.1837319
I16-MAA000581-3_10_M-1-1,1.2230549
I16-MAA000926-3_9_M-1-1,1.7268068
I18-B003275-3_38_F-1-1,2.122462
I18-MAA000926-3_9_M-1-1,1.3111844
I1-MAA000926-3_9_M-1-1,1.6388345
I20-MAA000564-3_10_M-1-1,2.439898
I20-MAA000581-3_10_M-1-1,0.0
I21-B003275-3_38_F-1-1,2.4226887
I21-MAA000581-3_10_M-1-1,0.0
I22-MAA000561-3_10_M-1-1,2.8790674
I22-MAA000581-3_10_M-1-1,0.5733925
I22-MAA001894-3_39_F-1-1,2.907004
I3-MAA000932-3_11_M-1-1,1.3664343
I3-MAA001853-3_38_F-1-1,0.0
I4-MAA000935-3_8_M-1-1,1.0869287
I7-MAA000932-3_11_M-1-1,1.8454635
I8-MAA000932-3_11_M-1-1,1.2529254
I8-MAA001853-3_38_F-1-1,2.0720356
I9-B003275-3_38_F-1-1,2.2343824
I9-MAA000641-3_9_M-1-1,2.4920936
I9-MAA000932-3_11_M-1-1,0.15326573
I9-MAA000944-3_9_M-1-1,2.9146268
J10-MAA000641-3_9_M-1-1,2.89931
J10-MAA001853-3_38_F-1-1,2.2948384
J11-MAA000932-3_11_M-1-1,2.0190485
J13-MAA000424-3_11_M-1-1,2.3873212
J13-MAA000581-3_10_M-1-1,2.5829854
J13-MAA000926-3_9_M-1-1,2.48484
J14-MAA000581-3_10_M-1-1,2.5357985
J14-MAA000926-3_9_M-1-1,2.0473225
J14-MAA000941-3_8_M-1-1,2.6560094
J15-MAA000926-3_9_M-1-1,1.7936001
J16-MAA000564-3_10_M-1-1,0.8581439
J16-MAA000581-3_10_M-1-1,0.0
J17-MAA000560-3_10_M-1-1,2.4038653
J17-MAA000944-3_9_M-1-1,1.9060292
J18-MAA000581-3_10_M-1-1,2.904125
J19-MAA000581-3_10_M-1-1,2.368593
J1-MAA000942-3_8_M-1-1,0.0
J1-MAA000944-3_9_M-1-1,2.2095993
J20-MAA000581-3_10_M-1-1,0.012032884
J20-MAA000932-3_11_M-1-1,2.8916826
J2-MAA000932-3_11_M-1-1,0.55477417
J2-MAA001894-3_39_F-1-1,2.5557365
J3-MAA000925-3_9_M-1-1,1.5869688
J3-MAA000932-3_11_M-1-1,0.0
J3-MAA000944-3_9_M-1-1,2.6724079
J3-MAA001853-3_38_F-1-1,2.0387986
J4-MAA000564-3_10_M-1-1,0.0
J4-MAA000932-3_11_M-1-1,2.033223
J5-MAA000932-3_11_M-1-1,1.9142867
J5-MAA000944-3_9_M-1-1,2.720417
J6-MAA000932-3_11_M-1-1,1.9229575
J6-MAA001853-3_38_F-1-1,1.6210036
J7-MAA000932-3_11_M-1-1,0.022280999
J7-MAA001853-3_38_F-1-1,2.4654336
J8-MAA000932-3_11_M-1-1,1.0371063
J9-MAA000553-3_10_M-1-1,2.3926053
J9-MAA000932-3_11_M-1-1,1.6691948
K10-MAA000553-3_10_M-1-1,1.7875167
K11-MAA000553-3_10_M-1-1,1.3889244
K11-MAA000564-3_10_M-1-1,2.6309874
K11-MAA000932-3_11_M-1-1,0.023293512
K11-MAA000944-3_9_M-1-1,1.6490126
K12-MAA000581-3_10_M-1-1,0.070908956
K12-MAA000941-3_8_M-1-1,0.8215633
K13-MAA000564-3_10_M-1-1,1.5879039
K13-MAA000581-3_10_M-1-1,2.6818392
K13-MAA000941-3_8_M-1-1,0.16174957
K14-MAA000581-3_10_M-1-1,2.5793135
K14-MAA000942-3_8_M-1-1,2.3358042
K15-B001688-3_38_F-1-1,2.569567
K15-MAA000581-3_10_M-1-1,2.7090616
K17-MAA000926-3_9_M-1-1,1.1279969
K18-MAA000941-3_8_M-1-1,2.291684
K19-MAA000581-3_10_M-1-1,3.1089647
K1-MAA000550-3_10_M-1-1,2.9354954
K1-MAA000564-3_10_M-1-1,1.1587719
K1-MAA001853-3_38_F-1-1,1.3217958
K20-MAA000923-3_9_M-1-1,2.3645988
K21-MAA000581-3_10_M-1-1,0.0
K21-MAA000941-3_8_M-1-1,2.365354
K2-MAA000932-3_11_M-1-1,3.3321352
K3-MAA000564-3_10_M-1-1,0.4214709
K3-MAA000932-3_11_M-1-1,2.0085323
K4-MAA000932-3_11_M-1-1,2.1203272
K5-MAA000932-3_11_M-1-1,2.2506537
K6-MAA000924-3_8_M-1-1,0.0044967085
K6-MAA000932-3_11_M-1-1,2.389201
K7-MAA000932-3_11_M-1-1,1.5747911
K8-MAA000932-3_11_M-1-1,2.2167094
L10-MAA000581-3_10_M-1-1,2.515876
L10-MAA000932-3_11_M-1-1,3.0039008
L11-MAA000553-3_10_M-1-1,1.508636
L11-MAA000615-3_10_M-1-1,3.161923
L11-MAA000932-3_11_M-1-1,1.2856013
L12-MAA000923-3_9_M-1-1,1.5773356
L12-MAA000926-3_9_M-1-1,1.5634265
L13-MAA000615-3_10_M-1-1,1.9534442
L14-MAA000581-3_10_M-1-1,2.333707
L16-MAA000581-3_10_M-1-1,0.20261867
L17-MAA000424-3_11_M-1-1,2.3991
L17-MAA000561-3_10_M-1-1,2.3385425
L17-MAA000581-3_10_M-1-1,1.6884739
L17-MAA000923-3_9_M-1-1,2.8200502
L17-MAA000926-3_9_M-1-1,2.2761474
L17-MAA000935-3_8_M-1-1,2.8958876
L18-MAA000926-3_9_M-1-1,2.7136505
L18-MAA000947-3_9_M-1-1,1.6020919
L19-MAA000581-3_10_M-1-1,1.3176098
L20-MAA000581-3_10_M-1-1,0.5130094
L20-MAA000926-3_9_M-1-1,0.04513656
L21-MAA000424-3_11_M-1-1,2.6504116
L21-MAA000581-3_10_M-1-1,2.9521039
L22-MAA000424-3_11_M-1-1,2.3222673
L22-MAA000581-3_10_M-1-1,1.4099697
L22-MAA000941-3_8_M-1-1,2.3712099
L2-MAA000932-3_11_M-1-1,1.2414281
L4-MAA000942-3_8_M-1-1,0.05683978
L5-MAA000926-3_9_M-1-1,1.6957465
L5-MAA000932-3_11_M-1-1,0.0
L7-MAA000932-3_11_M-1-1,1.7143779
L8-MAA000641-3_9_M-1-1,2.53758
L8-MAA000923-3_9_M-1-1,1.4737388
L9-MAA000932-3_11_M-1-1,1.1333934
M10-MAA000932-3_11_M-1-1,1.8966649
M11-MAA000553-3_10_M-1-1,2.1165864
M11-MAA001894-3_39_F-1-1,1.620257
M13-MAA000581-3_10_M-1-1,0.0
M14-MAA000581-3_10_M-1-1,1.495503
M14-MAA000942-3_8_M-1-1,2.4916239
M16-MAA000561-3_10_M-1-1,1.8854101
M16-MAA000564-3_10_M-1-1,1.4629585
M16-MAA000581-3_10_M-1-1,2.4775662
M16-MAA000941-3_8_M-1-1,1.7102251
M17-MAA000581-3_10_M-1-1,2.1845794
M17-MAA000926-3_9_M-1-1,1.6398952
M18-MAA000424-3_11_M-1-1,2.739953
M18-MAA000926-3_9_M-1-1,2.9926858
M18-MAA001894-3_39_F-1-1,2.757515
M19-MAA000581-3_10_M-1-1,2.1895359
M19-MAA000941-3_8_M-1-1,1.167069
M1-MAA000932-3_11_M-1-1,1.1566672
M20-MAA000581-3_10_M-1-1,2.3396242
M21-MAA000561-3_10_M-1-1,1.0081285
M21-MAA000932-3_11_M-1-1,1.6409304
M22-MAA000930-3_8_M-1-1,2.635271
M22-MAA000947-3_9_M-1-1,1.8539295
M2-MAA000932-3_11_M-1-1,1.1513461
M4-MAA000926-3_9_M-1-1,2.0255947
M4-MAA000932-3_11_M-1-1,2.721244
M5-MAA000564-3_10_M-1-1,2.4080043
M5-MAA000932-3_11_M-1-1,2.06994
M6-MAA001894-3_39_F-1-1,1.3831862
M8-MAA000932-3_11_M-1-1,2.10305
M9-MAA000932-3_11_M-1-1,1.5733418
N10-MAA000553-3_10_M-1-1,1.7192048
N10-MAA000932-3_11_M-1-1,2.0056903
N11-MAA000553-3_10_M-1-1,2.6668468
N11-MAA000564-3_10_M-1-1,1.0462862
N11-MAA000932-3_11_M-1-1,2.446848
N12-MAA000561-3_10_M-1-1,2.206564
N12-MAA000581-3_10_M-1-1,0.032894187
N13-MAA000581-3_10_M-1-1,1.183734
N13-MAA000941-3_8_M-1-1,2.7626903
N14-MAA000581-3_10_M-1-1,2.3377895
N14-MAA000926-3_9_M-1-1,1.6647003
N15-MAA000581-3_10_M-1-1,2.1379867
N16-MAA000581-3_10_M-1-1,1.6272991
N16-MAA000926-3_9_M-1-1,0.7874953
N17-MAA000581-3_10_M-1-1,1.7444173
N18-MAA000564-3_10_M-1-1,2.9573343
N18-MAA000581-3_10_M-1-1,2.0413074
N18-MAA000928-3_9_M-1-1,0.7467574
N1-MAA000932-3_11_M-1-1,1.6156118
N20-MAA000581-3_10_M-1-1,0.015442707
N21-MAA000561-3_10_M-1-1,2.852483
N21-MAA000564-3_10_M-1-1,0.031193122
N21-MAA000581-3_10_M-1-1,3.316217
N22-MAA000424-3_11_M-1-1,3.334791
N22-MAA000581-3_10_M-1-1,1.0122701
N22-MAA000926-3_9_M-1-1,2.7264242
N22-MAA000930-3_8_M-1-1,2.0399904
N22-MAA000941-3_8_M-1-1,0.10073852
N2-MAA000564-3_10_M-1-1,2.514147
N2-MAA000932-3_11_M-1-1,0.0
N3-MAA000641-3_9_M-1-1,2.1974053
N5-MAA000564-3_10_M-1-1,2.4651875
N5-MAA000932-3_11_M-1-1,2.6429687
N6-MAA000564-3_10_M-1-1,2.975427
N6-MAA000932-3_11_M-1-1,0.05890516
N8-MAA000932-3_11_M-1-1,2.1378994
O10-MAA000553-3_10_M-1-1,2.204523
O10-MAA000932-3_11_M-1-1,2.8943844
O11-MAA000564-3_10_M-1-1,1.7221221
O11-MAA000932-3_11_M-1-1,1.0668862
O11-MAA000935-3_8_M-1-1,1.5539981
O12-MAA000926-3_9_M-1-1,2.6541662
O13-MAA000581-3_10_M-1-1,1.9968572
O13-MAA000941-3_8_M-1-1,2.468364
O13-MAA000947-3_9_M-1-1,2.0362327
O14-MAA000581-3_10_M-1-1,2.351847
O14-MAA000923-3_9_M-1-1,2.259513
O15-MAA000564-3_10_M-1-1,0.8876573
O15-MAA000581-3_10_M-1-1,2.636359
O16-MAA000561-3_10_M-1-1,2.5954738
O16-MAA000581-3_10_M-1-1,1.8282784
O16-MAA000941-3_8_M-1-1,1.8335041
O17-MAA000581-3_10_M-1-1,1.6651018
O18-MAA000553-3_10_M-1-1,2.175009
O18-MAA000561-3_10_M-1-1,2.7034433
O18-MAA000581-3_10_M-1-1,1.8242257
O19-MAA000581-3_10_M-1-1,0.0033499154
O19-MAA000926-3_9_M-1-1,2.0565753
O1-MAA000932-3_11_M-1-1,1.7894977
O1-MAA000944-3_9_M-1-1,1.122595
O20-MAA000424-3_11_M-1-1,1.4705302
O20-MAA000926-3_9_M-1-1,2.2465425
O21-MAA000564-3_10_M-1-1,2.431809
O21-MAA000581-3_10_M-1-1,2.4126976
O22-MAA000581-3_10_M-1-1,3.3831975
O22-MAA000930-3_8_M-1-1,0.47548604
O2-MAA000581-3_10_M-1-1,0.112938195
O3-MAA000564-3_10_M-1-1,2.6232746
O3-MAA000932-3_11_M-1-1,0.74112046
O4-MAA000932-3_11_M-1-1,1.8865622
O6-MAA000581-3_10_M-1-1,3.1651528
O7-MAA000932-3_11_M-1-1,1.4108194
O9-MAA000932-3_11_M-1-1,1.4579183
P10-MAA000553-3_10_M-1-1,1.8600134
P11-MAA000564-3_10_M-1-1,0.9667188
P12-MAA000581-3_10_M-1-1,0.0
P13-MAA000581-3_10_M-1-1,0.0
P14-MAA000947-3_9_M-1-1,1.8021046
P15-MAA000424-3_11_M-1-1,2.607311
P15-MAA000926-3_9_M-1-1,1.927906
P15-MAA000942-3_8_M-1-1,1.9038994
P18-MAA000581-3_10_M-1-1,1.365796
P19-MAA000926-3_9_M-1-1,0.0
P1-MAA000581-3_10_M-1-1,2.6753638
P1-MAA000932-3_11_M-1-1,0.15310149
P1-MAA001894-3_39_F-1-1,1.5266308
P20-B000621-3_56_F-1-1,2.6391623
P20-MAA000581-3_10_M-1-1,1.8844441
P20-MAA000932-3_11_M-1-1,0.3751968
P21-MAA000581-3_10_M-1-1,2.6109498
P21-MAA000926-3_9_M-1-1,1.8415481
P21-MAA000941-3_8_M-1-1,2.0303233
P21-MAA001894-3_39_F-1-1,2.1011205
P22-MAA000561-3_10_M-1-1,2.25097
P22-MAA000581-3_10_M-1-1,0.0033703092
P2-MAA000932-3_11_M-1-1,0.66169035
P3-MAA000564-3_10_M-1-1,0.02823483
P3-MAA000932-3_11_M-1-1,0.9977224
P4-MAA000581-3_10_M-1-1,2.0048656
P5-MAA000932-3_11_M-1-1,0.5729695
P6-MAA000581-3_10_M-1-1,2.2415829
P6-MAA000926-3_9_M-1-1,2.6161454
P6-MAA000932-3_11_M-1-1,1.153754
P7-MAA000563-3_10_M-1-1,2.6277714
P7-MAA000932-3_11_M-1-1,1.4536275
P8-MAA000923-3_9_M-1-1,1.7000995
P8-MAA000926-3_9_M-1-1,1.8547331
P8-MAA000932-3_11_M-1-1,1.7417638
P9-MAA000932-3_11_M-1-1,1.7772783
A11-MAA000641-3_9_M-1-1,0.0
A11-MAA000902-3_11_M-1-1,3.0060918
A11-MAA000930-3_8_M-1-1,2.6140096
A12-MAA000560-3_10_M-1-1,1.6656828
A12-MAA000641-3_9_M-1-1,0.32446638
A12-MAA000935-3_8_M-1-1,2.6257377
A12-MAA000941-3_8_M-1-1,2.9561388
A12-MAA000944-3_9_M-1-1,2.7283454
A12-MAA001854-3_38_F-1-1,2.0780501
A13-MAA000563-3_10_M-1-1,2.198279
A13-MAA000930-3_8_M-1-1,2.2629974
A14-B003274-3_38_F-1-1,1.1856385
A14-B003728-3_56_F-1-1,2.8891869
A14-MAA000560-3_10_M-1-1,2.900468
A14-MAA000926-3_9_M-1-1,3.0161004
A14-MAA000944-3_9_M-1-1,1.4263953
A15-B003275-3_38_F-1-1,0.0
A15-B003277-3_39_F-1-1,0.02688005
A15-MAA000641-3_9_M-1-1,4.1259813
A16-B003275-3_38_F-1-1,0.0
A16-MAA000560-3_10_M-1-1,2.7132568
A16-MAA000641-3_9_M-1-1,5.7551665
A16-MAA000902-3_11_M-1-1,0.554101
A16-MAA000935-3_8_M-1-1,3.060372
A17-B003275-3_38_F-1-1,0.0
A17-MAA000641-3_9_M-1-1,0.0
A18-B000621-3_56_F-1-1,0.0
A18-MAA000560-3_10_M-1-1,1.753113
A18-MAA000578-3_10_M-1-1,3.322994
A18-MAA000926-3_9_M-1-1,2.1406562
A18-MAA000932-3_11_M-1-1,1.6082242
A18-MAA000935-3_8_M-1-1,2.8788333
A18-MAA000942-3_8_M-1-1,2.8620963
A18-MAA000944-3_9_M-1-1,2.8620563
A19-B003728-3_56_F-1-1,0.20350525
A19-MAA000550-3_10_M-1-1,2.7590241
A19-MAA000560-3_10_M-1-1,3.1067238
A19-MAA000944-3_9_M-1-1,0.0
A1-MAA000560-3_10_M-1-1,3.0736587
A1-MAA000930-3_8_M-1-1,3.0440214
A1-MAA001854-3_38_F-1-1,3.2668693
A20-B003274-3_38_F-1-1,0.0
A20-B003277-3_39_F-1-1,3.021125
A20-MAA000560-3_10_M-1-1,3.2770672
A21-B003277-3_39_F-1-1,2.6045651
A21-B003290-3_38_F-1-1,0.029999446
A21-MAA000925-3_9_M-1-1,3.1398625
A21-MAA001894-3_39_F-1-1,1.4976571
A21-MAA001895-3_38_F-1-1,1.0847859
A22-MAA000564-3_10_M-1-1,2.7193575
A22-MAA000641-3_9_M-1-1,2.6641042
A22-MAA000923-3_9_M-1-1,3.539019
A22-MAA000926-3_9_M-1-1,2.6298974
A22-MAA000940-3_8_M-1-1,2.0220685
A2-B003277-3_39_F-1-1,0.08314195
A2-MAA000935-3_8_M-1-1,3.0763714
A2-MAA000942-3_8_M-1-1,2.2357154
A2-MAA000944-3_9_M-1-1,0.082338825
A2-MAA001854-3_38_F-1-1,0.0
A3-MAA000615-3_10_M-1-1,2.2231863
A3-MAA000930-3_8_M-1-1,2.1980064
A3-MAA001854-3_38_F-1-1,0.57857174
A3-MAA001894-3_39_F-1-1,2.6169574
A4-MAA000615-3_10_M-1-1,2.4617896
A4-MAA000641-3_9_M-1-1,0.05538284
A4-MAA000902-3_11_M-1-1,2.429515
A4-MAA000930-3_8_M-1-1,0.0
A4-MAA000944-3_9_M-1-1,3.1909282
A5-MAA000923-3_9_M-1-1,3.1403658
A5-MAA000926-3_9_M-1-1,1.9183434
A5-MAA000928-3_9_M-1-1,0.0
A6-B003728-3_56_F-1-1,0.12456213
A6-MAA000550-3_10_M-1-1,2.9658859
A6-MAA000935-3_8_M-1-1,2.953042
A6-MAA000944-3_9_M-1-1,0.0
A7-B003728-3_56_F-1-1,1.4657166
A7-MAA000560-3_10_M-1-1,3.181887
A7-MAA000564-3_10_M-1-1,2.541838
A7-MAA000615-3_10_M-1-1,0.68364084
A7-MAA000926-3_9_M-1-1,2.6067228
A7-MAA000928-3_9_M-1-1,2.8421345
A7-MAA000930-3_8_M-1-1,2.8690662
A7-MAA000935-3_8_M-1-1,2.8643858
A7-MAA000942-3_8_M-1-1,2.3909457
A7-MAA000947-3_9_M-1-1,2.6297905
A8-B003277-3_39_F-1-1,2.8597038
A8-MAA000926-3_9_M-1-1,2.5282304
A8-MAA000928-3_9_M-1-1,3.3673124
A8-MAA000930-3_8_M-1-1,2.436254
A8-MAA000942-3_8_M-1-1,2.7329316
A8-MAA000944-3_9_M-1-1,2.8580878
A9-MAA000550-3_10_M-1-1,3.4025416
A9-MAA000923-3_9_M-1-1,3.164306
A9-MAA000926-3_9_M-1-1,0.0
A9-MAA000941-3_8_M-1-1,3.2412953
A9-MAA000942-3_8_M-1-1,2.2341866
A9-MAA000947-3_9_M-1-1,2.9878054
B10-B003274-3_38_F-1-1,0.3006248
B10-MAA000560-3_10_M-1-1,2.4431303
B10-MAA000563-3_10_M-1-1,1.7234758
B10-MAA000581-3_10_M-1-1,2.976707
B10-MAA000923-3_9_M-1-1,2.8650093
B10-MAA001894-3_39_F-1-1,2.7149498
B11-MAA000615-3_10_M-1-1,2.5684636
B11-MAA000935-3_8_M-1-1,2.9868479
B11-MAA000940-3_8_M-1-1,2.3514636
B12-B003728-3_56_F-1-1,2.5457616
B12-MAA000563-3_10_M-1-1,2.7407007
B13-B003290-3_38_F-1-1,2.4746985
B13-MAA000923-3_9_M-1-1,3.1273293
B13-MAA000926-3_9_M-1-1,3.0433013
B14-MAA000926-3_9_M-1-1,2.4308934
B15-MAA000560-3_10_M-1-1,3.2507892
B15-MAA000902-3_11_M-1-1,2.5907009
B15-MAA000935-3_8_M-1-1,2.8727207
B15-MAA000942-3_8_M-1-1,3.2655141
B15-MAA000944-3_9_M-1-1,2.9302845
B16-B000621-3_56_F-1-1,2.7859085
B16-B003728-3_56_F-1-1,0.0
B16-MAA000560-3_10_M-1-1,1.3890879
B16-MAA000923-3_9_M-1-1,2.5643036
B16-MAA000942-3_8_M-1-1,0.81865853
B17-MAA000560-3_10_M-1-1,2.9379368
B17-MAA000902-3_11_M-1-1,2.6971755
B17-MAA000926-3_9_M-1-1,3.0667162
B17-MAA000935-3_8_M-1-1,2.618192
B17-MAA000941-3_8_M-1-1,2.4616094
B17-MAA000942-3_8_M-1-1,2.7588696
B17-MAA000944-3_9_M-1-1,2.4016886
B17-MAA001894-3_39_F-1-1,0.0
B18-MAA000564-3_10_M-1-1,3.2065048
B18-MAA000926-3_9_M-1-1,2.8286572
B18-MAA000942-3_8_M-1-1,2.8046756
B19-MAA000550-3_10_M-1-1,2.3227482
B19-MAA000564-3_10_M-1-1,2.9050746
B19-MAA000923-3_9_M-1-1,3.0888944
B19-MAA000926-3_9_M-1-1,2.891719
B19-MAA000935-3_8_M-1-1,3.1035671
B19-MAA001894-3_39_F-1-1,2.3709066
B1-MAA000560-3_10_M-1-1,2.8816051
B1-MAA000641-3_9_M-1-1,0.109420165
B1-MAA000923-3_9_M-1-1,3.3998997
B1-MAA000930-3_8_M-1-1,2.7218573
B1-MAA001894-3_39_F-1-1,2.562612
B20-B003274-3_38_F-1-1,0.901536
B20-B003728-3_56_F-1-1,2.9151218
B20-MAA001895-3_38_F-1-1,0.85783195
B21-B003728-3_56_F-1-1,3.5242062
B21-MAA000926-3_9_M-1-1,2.7225971
B21-MAA000941-3_8_M-1-1,2.672167
B21-MAA000944-3_9_M-1-1,2.8696277
B22-MAA000564-3_10_M-1-1,3.1783488
B22-MAA000926-3_9_M-1-1,2.806035
B22-MAA000930-3_8_M-1-1,3.2396004
B22-MAA000932-3_11_M-1-1,2.335401
B22-MAA000940-3_8_M-1-1,1.4922836
B22-MAA001895-3_38_F-1-1,1.6373645
B2-MAA000560-3_10_M-1-1,2.9858224
B2-MAA000935-3_8_M-1-1,2.0138853
B2-MAA000941-3_8_M-1-1,2.2240798
B2-MAA000942-3_8_M-1-1,1.9635729
B3-B003277-3_39_F-1-1,0.0
B3-MAA000550-3_10_M-1-1,2.745213
B3-MAA000564-3_10_M-1-1,3.048868
B3-MAA000581-3_10_M-1-1,3.2430546
B3-MAA000932-3_11_M-1-1,0.0
B3-MAA001894-3_39_F-1-1,3.0526066
B4-MAA000563-3_10_M-1-1,3.2181387
B4-MAA000615-3_10_M-1-1,2.409504
B4-MAA000944-3_9_M-1-1,3.1384559
B4-MAA001894-3_39_F-1-1,3.0778332
B5-MAA000560-3_10_M-1-1,2.4761558
B5-MAA000564-3_10_M-1-1,2.4137366
B5-MAA000641-3_9_M-1-1,0.0
B5-MAA000923-3_9_M-1-1,2.3144915
B5-MAA000942-3_8_M-1-1,2.0229175
B5-MAA001894-3_39_F-1-1,3.474625
B6-MAA000560-3_10_M-1-1,3.3441865
B6-MAA000941-3_8_M-1-1,2.879601
B6-MAA000944-3_9_M-1-1,3.0100498
B7-MAA000563-3_10_M-1-1,2.538326
B7-MAA000564-3_10_M-1-1,2.6396077
