,cell_id_index,cell_type,junction_id_index,junc_count,cluster_count,junction_id,Cluster,gene_id,junc_ratio
857650,5426,Brain_Myeloid_microglial_cell,549,522.0,522,10_60296002_60299097,5903,Psap,1.0
857651,5427,Brain_Myeloid_microglial_cell,549,269.0,269,10_60296002_60299097,5903,Psap,1.0
857652,5428,Brain_Myeloid_microglial_cell,549,253.0,253,10_60296002_60299097,5903,Psap,1.0
857653,5429,Brain_Myeloid_microglial_cell,549,1897.0,1897,10_60296002_60299097,5903,Psap,1.0
857654,5430,Brain_Myeloid_microglial_cell,549,262.0,262,10_60296002_60299097,5903,Psap,1.0
857655,5431,Brain_Myeloid_microglial_cell,549,110.0,110,10_60296002_60299097,5903,Psap,1.0
857656,5432,Brain_Myeloid_microglial_cell,549,366.0,366,10_60296002_60299097,5903,Psap,1.0
857657,5433,Brain_Myeloid_microglial_cell,549,65.0,65,10_60296002_60299097,5903,Psap,1.0
857658,5434,Brain_Myeloid_microglial_cell,549,131.0,131,10_60296002_60299097,5903,Psap,1.0
857659,5435,Brain_Myeloid_microglial_cell,549,231.0,231,10_60296002_60299097,5903,Psap,1.0
857660,5436,Brain_Myeloid_microglial_cell,549,385.0,390,10_60296002_60299097,5903,Psap,0.9871794871794872
857661,5437,Brain_Myeloid_microglial_cell,549,277.0,277,10_60296002_60299097,5903,Psap,1.0
857662,5438,Brain_Myeloid_microglial_cell,549,144.0,171,10_60296002_60299097,5903,Psap,0.8421052631578947
857663,5439,Brain_Myeloid_microglial_cell,549,319.0,319,10_60296002_60299097,5903,Psap,1.0
857664,5440,Brain_Myeloid_microglial_cell,549,505.0,505,10_60296002_60299097,5903,Psap,1.0
857665,5441,Brain_Myeloid_microglial_cell,549,227.0,227,10_60296002_60299097,5903,Psap,1.0
857666,5442,Brain_Myeloid_microglial_cell,549,33.0,33,10_60296002_60299097,5903,Psap,1.0
857667,5443,Brain_Myeloid_microglial_cell,549,1372.0,1372,10_60296002_60299097,5903,Psap,1.0
857668,5444,Brain_Myeloid_microglial_cell,549,430.0,436,10_60296002_60299097,5903,Psap,0.9862385321100917
857669,5445,Brain_Myeloid_microglial_cell,549,81.0,81,10_60296002_60299097,5903,Psap,1.0
857670,5446,Brain_Myeloid_microglial_cell,549,294.0,294,10_60296002_60299097,5903,Psap,1.0
857671,5447,Brain_Myeloid_microglial_cell,549,248.0,254,10_60296002_60299097,5903,Psap,0.9763779527559056
857672,5448,Brain_Myeloid_microglial_cell,549,785.0,785,10_60296002_60299097,5903,Psap,1.0
857673,5449,Brain_Myeloid_microglial_cell,549,39.0,39,10_60296002_60299097,5903,Psap,1.0
857674,5450,Brain_Myeloid_microglial_cell,549,356.0,384,10_60296002_60299097,5903,Psap,0.9270833333333334
857675,5451,Brain_Myeloid_microglial_cell,549,376.0,376,10_60296002_60299097,5903,Psap,1.0
857676,5452,Brain_Myeloid_microglial_cell,549,862.0,862,10_60296002_60299097,5903,Psap,1.0
857677,5453,Brain_Myeloid_microglial_cell,549,84.0,84,10_60296002_60299097,5903,Psap,1.0
857678,5454,Brain_Myeloid_microglial_cell,549,161.0,161,10_60296002_60299097,5903,Psap,1.0
857679,5455,Brain_Myeloid_microglial_cell,549,78.0,79,10_60296002_60299097,5903,Psap,0.9873417721518988
857680,5456,Brain_Myeloid_microglial_cell,549,151.0,151,10_60296002_60299097,5903,Psap,1.0
857681,5457,Brain_Myeloid_microglial_cell,549,232.0,232,10_60296002_60299097,5903,Psap,1.0
857682,5458,Brain_Myeloid_microglial_cell,549,184.0,184,10_60296002_60299097,5903,Psap,1.0
857683,5459,Brain_Myeloid_microglial_cell,549,495.0,495,10_60296002_60299097,5903,Psap,1.0
857684,5460,Brain_Myeloid_microglial_cell,549,204.0,204,10_60296002_60299097,5903,Psap,1.0
857685,5461,Brain_Myeloid_microglial_cell,549,343.0,343,10_60296002_60299097,5903,Psap,1.0
857686,5462,Brain_Myeloid_microglial_cell,549,187.0,187,10_60296002_60299097,5903,Psap,1.0
857687,5463,Brain_Myeloid_microglial_cell,549,389.0,389,10_60296002_60299097,5903,Psap,1.0
857688,5464,Brain_Myeloid_microglial_cell,549,153.0,153,10_60296002_60299097,5903,Psap,1.0
857689,5465,Brain_Myeloid_microglial_cell,549,1078.0,1078,10_60296002_60299097,5903,Psap,1.0
857690,5466,Brain_Myeloid_microglial_cell,549,61.0,61,10_60296002_60299097,5903,Psap,1.0
857691,5467,Brain_Myeloid_microglial_cell,549,96.0,96,10_60296002_60299097,5903,Psap,1.0
857692,5468,Brain_Myeloid_microglial_cell,549,251.0,251,10_60296002_60299097,5903,Psap,1.0
857693,5469,Brain_Myeloid_microglial_cell,549,410.0,410,10_60296002_60299097,5903,Psap,1.0
857694,5470,Brain_Myeloid_microglial_cell,549,167.0,167,10_60296002_60299097,5903,Psap,1.0
857695,5471,Brain_Myeloid_microglial_cell,549,321.0,321,10_60296002_60299097,5903,Psap,1.0
857696,5472,Brain_Myeloid_microglial_cell,549,107.0,107,10_60296002_60299097,5903,Psap,1.0
857697,5473,Brain_Myeloid_microglial_cell,549,372.0,372,10_60296002_60299097,5903,Psap,1.0
857698,5474,Brain_Myeloid_microglial_cell,549,385.0,385,10_60296002_60299097,5903,Psap,1.0
857699,5475,Brain_Myeloid_microglial_cell,549,3926.0,3926,10_60296002_60299097,5903,Psap,1.0
857700,5476,Brain_Myeloid_microglial_cell,549,314.0,314,10_60296002_60299097,5903,Psap,1.0
857701,5477,Brain_Myeloid_microglial_cell,549,363.0,363,10_60296002_60299097,5903,Psap,1.0
857702,5478,Brain_Myeloid_microglial_cell,549,86.0,86,10_60296002_60299097,5903,Psap,1.0
857703,5479,Brain_Myeloid_microglial_cell,549,92.0,92,10_60296002_60299097,5903,Psap,1.0
857704,5480,Brain_Myeloid_microglial_cell,549,182.0,182,10_60296002_60299097,5903,Psap,1.0
857705,5481,Brain_Myeloid_microglial_cell,549,540.0,540,10_60296002_60299097,5903,Psap,1.0
857706,5482,Brain_Myeloid_microglial_cell,549,166.0,166,10_60296002_60299097,5903,Psap,1.0
857707,5483,Brain_Myeloid_microglial_cell,549,177.0,177,10_60296002_60299097,5903,Psap,1.0
857708,5484,Brain_Myeloid_microglial_cell,549,207.0,207,10_60296002_60299097,5903,Psap,1.0
857709,5485,Brain_Myeloid_microglial_cell,549,298.0,298,10_60296002_60299097,5903,Psap,1.0
857710,5486,Brain_Myeloid_microglial_cell,549,110.0,110,10_60296002_60299097,5903,Psap,1.0
857711,5487,Brain_Myeloid_microglial_cell,549,100.0,100,10_60296002_60299097,5903,Psap,1.0
857712,5488,Brain_Myeloid_microglial_cell,549,537.0,537,10_60296002_60299097,5903,Psap,1.0
857713,5489,Brain_Myeloid_microglial_cell,549,143.0,143,10_60296002_60299097,5903,Psap,1.0
857714,5490,Brain_Myeloid_microglial_cell,549,30.0,30,10_60296002_60299097,5903,Psap,1.0
857715,5491,Brain_Myeloid_microglial_cell,549,1516.0,1516,10_60296002_60299097,5903,Psap,1.0
857716,5492,Brain_Myeloid_microglial_cell,549,178.0,178,10_60296002_60299097,5903,Psap,1.0
857717,5493,Brain_Myeloid_microglial_cell,549,21.0,21,10_60296002_60299097,5903,Psap,1.0
857718,5494,Brain_Myeloid_microglial_cell,549,269.0,269,10_60296002_60299097,5903,Psap,1.0
857719,5495,Brain_Myeloid_microglial_cell,549,157.0,157,10_60296002_60299097,5903,Psap,1.0
857720,5496,Brain_Myeloid_microglial_cell,549,227.0,227,10_60296002_60299097,5903,Psap,1.0
857721,5497,Brain_Myeloid_microglial_cell,549,313.0,313,10_60296002_60299097,5903,Psap,1.0
857722,5498,Brain_Myeloid_microglial_cell,549,7.0,7,10_60296002_60299097,5903,Psap,1.0
857723,5499,Brain_Myeloid_microglial_cell,549,156.0,156,10_60296002_60299097,5903,Psap,1.0
857724,5500,Brain_Myeloid_microglial_cell,549,206.0,206,10_60296002_60299097,5903,Psap,1.0
857725,5501,Brain_Myeloid_microglial_cell,549,176.0,178,10_60296002_60299097,5903,Psap,0.9887640449438202
857726,5502,Brain_Myeloid_microglial_cell,549,87.0,87,10_60296002_60299097,5903,Psap,1.0
857727,5503,Brain_Myeloid_microglial_cell,549,810.0,810,10_60296002_60299097,5903,Psap,1.0
857728,5504,Brain_Myeloid_microglial_cell,549,174.0,174,10_60296002_60299097,5903,Psap,1.0
857729,5505,Brain_Myeloid_microglial_cell,549,4.0,4,10_60296002_60299097,5903,Psap,1.0
857730,5506,Brain_Myeloid_microglial_cell,549,182.0,182,10_60296002_60299097,5903,Psap,1.0
857731,5507,Brain_Myeloid_microglial_cell,549,288.0,288,10_60296002_60299097,5903,Psap,1.0
857732,5508,Brain_Myeloid_microglial_cell,549,248.0,248,10_60296002_60299097,5903,Psap,1.0
857733,5509,Brain_Myeloid_microglial_cell,549,991.0,991,10_60296002_60299097,5903,Psap,1.0
857734,5510,Brain_Myeloid_microglial_cell,549,355.0,355,10_60296002_60299097,5903,Psap,1.0
857735,5511,Brain_Myeloid_microglial_cell,549,548.0,548,10_60296002_60299097,5903,Psap,1.0
857736,5512,Brain_Myeloid_microglial_cell,549,299.0,299,10_60296002_60299097,5903,Psap,1.0
857737,5513,Brain_Myeloid_microglial_cell,549,2664.0,2664,10_60296002_60299097,5903,Psap,1.0
857738,5514,Brain_Myeloid_microglial_cell,549,158.0,158,10_60296002_60299097,5903,Psap,1.0
857739,5515,Brain_Myeloid_microglial_cell,549,145.0,145,10_60296002_60299097,5903,Psap,1.0
857740,5516,Brain_Myeloid_microglial_cell,549,256.0,256,10_60296002_60299097,5903,Psap,1.0
857741,5517,Brain_Myeloid_microglial_cell,549,186.0,186,10_60296002_60299097,5903,Psap,1.0
857742,5518,Brain_Myeloid_microglial_cell,549,1048.0,1048,10_60296002_60299097,5903,Psap,1.0
857743,5519,Brain_Myeloid_microglial_cell,549,345.0,345,10_60296002_60299097,5903,Psap,1.0
857744,5520,Brain_Myeloid_microglial_cell,549,97.0,97,10_60296002_60299097,5903,Psap,1.0
857745,5521,Brain_Myeloid_microglial_cell,549,382.0,382,10_60296002_60299097,5903,Psap,1.0
857746,5522,Brain_Myeloid_microglial_cell,549,360.0,360,10_60296002_60299097,5903,Psap,1.0
857747,5523,Brain_Myeloid_microglial_cell,549,182.0,182,10_60296002_60299097,5903,Psap,1.0
857748,5524,Brain_Myeloid_microglial_cell,549,261.0,261,10_60296002_60299097,5903,Psap,1.0
857749,5525,Brain_Myeloid_microglial_cell,549,659.0,659,10_60296002_60299097,5903,Psap,1.0
857750,5526,Brain_Myeloid_microglial_cell,549,346.0,346,10_60296002_60299097,5903,Psap,1.0
857751,5527,Brain_Myeloid_microglial_cell,549,354.0,354,10_60296002_60299097,5903,Psap,1.0
857752,5528,Brain_Myeloid_microglial_cell,549,477.0,477,10_60296002_60299097,5903,Psap,1.0
857753,5529,Brain_Myeloid_microglial_cell,549,532.0,532,10_60296002_60299097,5903,Psap,1.0
857754,5530,Brain_Myeloid_microglial_cell,549,188.0,188,10_60296002_60299097,5903,Psap,1.0
857755,5531,Brain_Myeloid_microglial_cell,549,526.0,526,10_60296002_60299097,5903,Psap,1.0
857756,5532,Brain_Myeloid_microglial_cell,549,129.0,129,10_60296002_60299097,5903,Psap,1.0
857757,5533,Brain_Myeloid_microglial_cell,549,3.0,3,10_60296002_60299097,5903,Psap,1.0
857758,5534,Brain_Myeloid_microglial_cell,549,332.0,338,10_60296002_60299097,5903,Psap,0.9822485207100592
857759,5535,Brain_Myeloid_microglial_cell,549,271.0,271,10_60296002_60299097,5903,Psap,1.0
857760,5536,Brain_Myeloid_microglial_cell,549,275.0,279,10_60296002_60299097,5903,Psap,0.985663082437276
857761,5537,Brain_Myeloid_microglial_cell,549,366.0,366,10_60296002_60299097,5903,Psap,1.0
857762,5538,Brain_Myeloid_microglial_cell,549,410.0,410,10_60296002_60299097,5903,Psap,1.0
857763,5539,Brain_Myeloid_microglial_cell,549,311.0,311,10_60296002_60299097,5903,Psap,1.0
857764,5540,Brain_Myeloid_microglial_cell,549,381.0,381,10_60296002_60299097,5903,Psap,1.0
857765,5541,Brain_Myeloid_microglial_cell,549,681.0,692,10_60296002_60299097,5903,Psap,0.9841040462427746
857766,5542,Brain_Myeloid_microglial_cell,549,198.0,206,10_60296002_60299097,5903,Psap,0.9611650485436893
857767,5543,Brain_Myeloid_microglial_cell,549,427.0,427,10_60296002_60299097,5903,Psap,1.0
857768,5544,Brain_Myeloid_microglial_cell,549,265.0,265,10_60296002_60299097,5903,Psap,1.0
857769,5545,Brain_Myeloid_microglial_cell,549,213.0,245,10_60296002_60299097,5903,Psap,0.8693877551020408
857770,5546,Brain_Myeloid_microglial_cell,549,200.0,200,10_60296002_60299097,5903,Psap,1.0
857771,5547,Brain_Myeloid_microglial_cell,549,268.0,268,10_60296002_60299097,5903,Psap,1.0
857772,5548,Brain_Myeloid_microglial_cell,549,415.0,423,10_60296002_60299097,5903,Psap,0.9810874704491725
857773,5549,Brain_Myeloid_microglial_cell,549,298.0,298,10_60296002_60299097,5903,Psap,1.0
857774,5550,Brain_Myeloid_microglial_cell,549,532.0,532,10_60296002_60299097,5903,Psap,1.0
857775,5551,Brain_Myeloid_microglial_cell,549,536.0,536,10_60296002_60299097,5903,Psap,1.0
857776,5552,Brain_Myeloid_microglial_cell,549,42.0,42,10_60296002_60299097,5903,Psap,1.0
857777,5553,Brain_Myeloid_microglial_cell,549,78.0,78,10_60296002_60299097,5903,Psap,1.0
857778,5554,Brain_Myeloid_microglial_cell,549,198.0,198,10_60296002_60299097,5903,Psap,1.0
857779,5555,Brain_Myeloid_microglial_cell,549,266.0,266,10_60296002_60299097,5903,Psap,1.0
857780,5556,Brain_Myeloid_microglial_cell,549,296.0,296,10_60296002_60299097,5903,Psap,1.0
857781,5557,Brain_Myeloid_microglial_cell,549,434.0,434,10_60296002_60299097,5903,Psap,1.0
857782,5558,Brain_Myeloid_microglial_cell,549,283.0,283,10_60296002_60299097,5903,Psap,1.0
857783,5559,Brain_Myeloid_microglial_cell,549,407.0,407,10_60296002_60299097,5903,Psap,1.0
857784,5560,Brain_Myeloid_microglial_cell,549,749.0,749,10_60296002_60299097,5903,Psap,1.0
857785,5561,Brain_Myeloid_microglial_cell,549,332.0,332,10_60296002_60299097,5903,Psap,1.0
857786,5562,Brain_Myeloid_microglial_cell,549,446.0,446,10_60296002_60299097,5903,Psap,1.0
857787,5563,Brain_Myeloid_microglial_cell,549,954.0,954,10_60296002_60299097,5903,Psap,1.0
857788,5564,Brain_Myeloid_microglial_cell,549,133.0,133,10_60296002_60299097,5903,Psap,1.0
857789,5565,Brain_Myeloid_microglial_cell,549,91.0,91,10_60296002_60299097,5903,Psap,1.0
857790,5566,Brain_Myeloid_microglial_cell,549,114.0,114,10_60296002_60299097,5903,Psap,1.0
857791,5567,Brain_Myeloid_microglial_cell,549,233.0,233,10_60296002_60299097,5903,Psap,1.0
857792,5568,Brain_Myeloid_microglial_cell,549,125.0,125,10_60296002_60299097,5903,Psap,1.0
857793,5569,Brain_Myeloid_microglial_cell,549,711.0,711,10_60296002_60299097,5903,Psap,1.0
857794,5570,Brain_Myeloid_microglial_cell,549,471.0,471,10_60296002_60299097,5903,Psap,1.0
857795,5571,Brain_Myeloid_microglial_cell,549,282.0,282,10_60296002_60299097,5903,Psap,1.0
857796,5572,Brain_Myeloid_microglial_cell,549,388.0,388,10_60296002_60299097,5903,Psap,1.0
857797,5573,Brain_Myeloid_microglial_cell,549,287.0,287,10_60296002_60299097,5903,Psap,1.0
857798,5574,Brain_Myeloid_microglial_cell,549,451.0,451,10_60296002_60299097,5903,Psap,1.0
857799,5575,Brain_Myeloid_microglial_cell,549,329.0,329,10_60296002_60299097,5903,Psap,1.0
857800,5576,Brain_Myeloid_microglial_cell,549,533.0,533,10_60296002_60299097,5903,Psap,1.0
857801,5577,Brain_Myeloid_microglial_cell,549,105.0,105,10_60296002_60299097,5903,Psap,1.0
857802,5578,Brain_Myeloid_microglial_cell,549,457.0,457,10_60296002_60299097,5903,Psap,1.0
857803,5579,Brain_Myeloid_microglial_cell,549,373.0,373,10_60296002_60299097,5903,Psap,1.0
857804,5580,Brain_Myeloid_microglial_cell,549,797.0,797,10_60296002_60299097,5903,Psap,1.0
857805,5581,Brain_Myeloid_microglial_cell,549,216.0,216,10_60296002_60299097,5903,Psap,1.0
857806,5582,Brain_Myeloid_microglial_cell,549,165.0,165,10_60296002_60299097,5903,Psap,1.0
857807,5583,Brain_Myeloid_microglial_cell,549,88.0,88,10_60296002_60299097,5903,Psap,1.0
857808,5584,Brain_Myeloid_microglial_cell,549,142.0,142,10_60296002_60299097,5903,Psap,1.0
857809,5585,Brain_Myeloid_microglial_cell,549,316.0,316,10_60296002_60299097,5903,Psap,1.0
857810,5586,Brain_Myeloid_microglial_cell,549,138.0,138,10_60296002_60299097,5903,Psap,1.0
857811,5587,Brain_Myeloid_microglial_cell,549,276.0,276,10_60296002_60299097,5903,Psap,1.0
857812,5588,Brain_Myeloid_microglial_cell,549,805.0,805,10_60296002_60299097,5903,Psap,1.0
857813,5589,Brain_Myeloid_microglial_cell,549,125.0,125,10_60296002_60299097,5903,Psap,1.0
857814,5590,Brain_Myeloid_microglial_cell,549,458.0,458,10_60296002_60299097,5903,Psap,1.0
857815,5591,Brain_Myeloid_microglial_cell,549,158.0,158,10_60296002_60299097,5903,Psap,1.0
857816,5592,Brain_Myeloid_microglial_cell,549,596.0,596,10_60296002_60299097,5903,Psap,1.0
857817,5593,Brain_Myeloid_microglial_cell,549,316.0,316,10_60296002_60299097,5903,Psap,1.0
857818,5594,Brain_Myeloid_microglial_cell,549,121.0,124,10_60296002_60299097,5903,Psap,0.9758064516129032
857819,5595,Brain_Myeloid_microglial_cell,549,59.0,59,10_60296002_60299097,5903,Psap,1.0
857820,5596,Brain_Myeloid_microglial_cell,549,789.0,789,10_60296002_60299097,5903,Psap,1.0
857821,5597,Brain_Myeloid_microglial_cell,549,187.0,187,10_60296002_60299097,5903,Psap,1.0
857822,5598,Brain_Myeloid_microglial_cell,549,808.0,808,10_60296002_60299097,5903,Psap,1.0
857823,5599,Brain_Myeloid_microglial_cell,549,181.0,181,10_60296002_60299097,5903,Psap,1.0
857824,5600,Brain_Myeloid_microglial_cell,549,248.0,248,10_60296002_60299097,5903,Psap,1.0
857825,5601,Brain_Myeloid_microglial_cell,549,537.0,537,10_60296002_60299097,5903,Psap,1.0
857826,5602,Brain_Myeloid_microglial_cell,549,142.0,142,10_60296002_60299097,5903,Psap,1.0
857827,5603,Brain_Myeloid_microglial_cell,549,326.0,326,10_60296002_60299097,5903,Psap,1.0
857828,5604,Brain_Myeloid_microglial_cell,549,78.0,78,10_60296002_60299097,5903,Psap,1.0
857829,5605,Brain_Myeloid_microglial_cell,549,366.0,366,10_60296002_60299097,5903,Psap,1.0
857830,5606,Brain_Myeloid_microglial_cell,549,165.0,165,10_60296002_60299097,5903,Psap,1.0
857831,5607,Brain_Myeloid_microglial_cell,549,152.0,152,10_60296002_60299097,5903,Psap,1.0
857832,5608,Brain_Myeloid_microglial_cell,549,258.0,258,10_60296002_60299097,5903,Psap,1.0
857833,5609,Brain_Myeloid_microglial_cell,549,1018.0,1018,10_60296002_60299097,5903,Psap,1.0
857834,5610,Brain_Myeloid_microglial_cell,549,442.0,442,10_60296002_60299097,5903,Psap,1.0
857835,5611,Brain_Myeloid_microglial_cell,549,1060.0,1060,10_60296002_60299097,5903,Psap,1.0
857836,5612,Brain_Myeloid_microglial_cell,549,574.0,574,10_60296002_60299097,5903,Psap,1.0
857837,5613,Brain_Myeloid_microglial_cell,549,434.0,434,10_60296002_60299097,5903,Psap,1.0
857838,5614,Brain_Myeloid_microglial_cell,549,827.0,827,10_60296002_60299097,5903,Psap,1.0
857839,5615,Brain_Myeloid_microglial_cell,549,727.0,727,10_60296002_60299097,5903,Psap,1.0
857840,5616,Brain_Myeloid_microglial_cell,549,509.0,509,10_60296002_60299097,5903,Psap,1.0
857841,5617,Brain_Myeloid_microglial_cell,549,164.0,164,10_60296002_60299097,5903,Psap,1.0
857842,5618,Brain_Myeloid_microglial_cell,549,755.0,755,10_60296002_60299097,5903,Psap,1.0
857843,5619,Brain_Myeloid_microglial_cell,549,193.0,193,10_60296002_60299097,5903,Psap,1.0
857844,5620,Brain_Myeloid_microglial_cell,549,88.0,88,10_60296002_60299097,5903,Psap,1.0
857845,5621,Brain_Myeloid_microglial_cell,549,584.0,584,10_60296002_60299097,5903,Psap,1.0
857846,5622,Brain_Myeloid_microglial_cell,549,436.0,436,10_60296002_60299097,5903,Psap,1.0
857847,5623,Brain_Myeloid_microglial_cell,549,92.0,92,10_60296002_60299097,5903,Psap,1.0
857848,5624,Brain_Myeloid_microglial_cell,549,426.0,426,10_60296002_60299097,5903,Psap,1.0
857849,5625,Brain_Myeloid_microglial_cell,549,895.0,895,10_60296002_60299097,5903,Psap,1.0
857850,5626,Brain_Myeloid_microglial_cell,549,180.0,180,10_60296002_60299097,5903,Psap,1.0
857851,5627,Brain_Myeloid_microglial_cell,549,713.0,713,10_60296002_60299097,5903,Psap,1.0
857852,5628,Brain_Myeloid_microglial_cell,549,585.0,585,10_60296002_60299097,5903,Psap,1.0
857853,5629,Brain_Myeloid_microglial_cell,549,340.0,340,10_60296002_60299097,5903,Psap,1.0
857854,5630,Brain_Myeloid_microglial_cell,549,118.0,118,10_60296002_60299097,5903,Psap,1.0
857855,5631,Brain_Myeloid_microglial_cell,549,1138.0,1138,10_60296002_60299097,5903,Psap,1.0
857856,5632,Brain_Myeloid_microglial_cell,549,157.0,157,10_60296002_60299097,5903,Psap,1.0
857857,5633,Brain_Myeloid_microglial_cell,549,94.0,97,10_60296002_60299097,5903,Psap,0.9690721649484536
857858,5634,Brain_Myeloid_microglial_cell,549,218.0,218,10_60296002_60299097,5903,Psap,1.0
857859,5635,Brain_Myeloid_microglial_cell,549,78.0,78,10_60296002_60299097,5903,Psap,1.0
857860,5636,Brain_Myeloid_microglial_cell,549,455.0,462,10_60296002_60299097,5903,Psap,0.9848484848484849
857861,5637,Brain_Myeloid_microglial_cell,549,1560.0,1560,10_60296002_60299097,5903,Psap,1.0
857862,5638,Brain_Myeloid_microglial_cell,549,143.0,143,10_60296002_60299097,5903,Psap,1.0
857863,5639,Brain_Myeloid_microglial_cell,549,403.0,403,10_60296002_60299097,5903,Psap,1.0
857864,5640,Brain_Myeloid_microglial_cell,549,178.0,178,10_60296002_60299097,5903,Psap,1.0
857865,5641,Brain_Myeloid_microglial_cell,549,169.0,169,10_60296002_60299097,5903,Psap,1.0
857866,5642,Brain_Myeloid_microglial_cell,549,387.0,387,10_60296002_60299097,5903,Psap,1.0
857867,5643,Brain_Myeloid_microglial_cell,549,378.0,378,10_60296002_60299097,5903,Psap,1.0
857868,5644,Brain_Myeloid_microglial_cell,549,232.0,232,10_60296002_60299097,5903,Psap,1.0
857869,5645,Brain_Myeloid_microglial_cell,549,617.0,617,10_60296002_60299097,5903,Psap,1.0
857870,5646,Brain_Myeloid_microglial_cell,549,385.0,385,10_60296002_60299097,5903,Psap,1.0
857871,5647,Brain_Myeloid_microglial_cell,549,107.0,107,10_60296002_60299097,5903,Psap,1.0
857872,5648,Brain_Myeloid_microglial_cell,549,242.0,242,10_60296002_60299097,5903,Psap,1.0
857873,5649,Brain_Myeloid_microglial_cell,549,95.0,95,10_60296002_60299097,5903,Psap,1.0
857874,5650,Brain_Myeloid_microglial_cell,549,234.0,234,10_60296002_60299097,5903,Psap,1.0
857875,5651,Brain_Myeloid_microglial_cell,549,38.0,38,10_60296002_60299097,5903,Psap,1.0
857876,5652,Brain_Myeloid_microglial_cell,549,608.0,608,10_60296002_60299097,5903,Psap,1.0
857877,5653,Brain_Myeloid_microglial_cell,549,119.0,119,10_60296002_60299097,5903,Psap,1.0
857878,5654,Brain_Myeloid_microglial_cell,549,230.0,230,10_60296002_60299097,5903,Psap,1.0
857879,5655,Brain_Myeloid_microglial_cell,549,646.0,646,10_60296002_60299097,5903,Psap,1.0
857880,5656,Brain_Myeloid_microglial_cell,549,198.0,198,10_60296002_60299097,5903,Psap,1.0
857881,5657,Brain_Myeloid_microglial_cell,549,234.0,234,10_60296002_60299097,5903,Psap,1.0
857882,5658,Brain_Myeloid_microglial_cell,549,144.0,144,10_60296002_60299097,5903,Psap,1.0
857883,5659,Brain_Myeloid_microglial_cell,549,55.0,55,10_60296002_60299097,5903,Psap,1.0
857884,5660,Brain_Myeloid_microglial_cell,549,442.0,442,10_60296002_60299097,5903,Psap,1.0
857885,5661,Brain_Myeloid_microglial_cell,549,68.0,68,10_60296002_60299097,5903,Psap,1.0
857886,5662,Brain_Myeloid_microglial_cell,549,186.0,186,10_60296002_60299097,5903,Psap,1.0
857887,5663,Brain_Myeloid_microglial_cell,549,463.0,463,10_60296002_60299097,5903,Psap,1.0
857888,5664,Brain_Myeloid_microglial_cell,549,584.0,584,10_60296002_60299097,5903,Psap,1.0
857889,5665,Brain_Myeloid_microglial_cell,549,433.0,433,10_60296002_60299097,5903,Psap,1.0
857890,5666,Brain_Myeloid_microglial_cell,549,297.0,297,10_60296002_60299097,5903,Psap,1.0
857891,5667,Brain_Myeloid_microglial_cell,549,281.0,281,10_60296002_60299097,5903,Psap,1.0
857892,5668,Brain_Myeloid_microglial_cell,549,201.0,201,10_60296002_60299097,5903,Psap,1.0
857893,5669,Brain_Myeloid_microglial_cell,549,1099.0,1099,10_60296002_60299097,5903,Psap,1.0
857894,5670,Brain_Myeloid_microglial_cell,549,525.0,525,10_60296002_60299097,5903,Psap,1.0
857895,5671,Brain_Myeloid_microglial_cell,549,136.0,136,10_60296002_60299097,5903,Psap,1.0
857896,5672,Brain_Myeloid_microglial_cell,549,2.0,2,10_60296002_60299097,5903,Psap,1.0
857897,5673,Brain_Myeloid_microglial_cell,549,292.0,292,10_60296002_60299097,5903,Psap,1.0
857898,5674,Brain_Myeloid_microglial_cell,549,288.0,288,10_60296002_60299097,5903,Psap,1.0
857899,5675,Brain_Myeloid_microglial_cell,549,62.0,62,10_60296002_60299097,5903,Psap,1.0
857900,5676,Brain_Myeloid_microglial_cell,549,444.0,444,10_60296002_60299097,5903,Psap,1.0
857901,5677,Brain_Myeloid_microglial_cell,549,1330.0,1330,10_60296002_60299097,5903,Psap,1.0
857902,5678,Brain_Myeloid_microglial_cell,549,401.0,401,10_60296002_60299097,5903,Psap,1.0
857903,5679,Brain_Myeloid_microglial_cell,549,150.0,150,10_60296002_60299097,5903,Psap,1.0
857904,5680,Brain_Myeloid_microglial_cell,549,504.0,504,10_60296002_60299097,5903,Psap,1.0
857905,5681,Brain_Myeloid_microglial_cell,549,337.0,337,10_60296002_60299097,5903,Psap,1.0
857906,5682,Brain_Myeloid_microglial_cell,549,171.0,171,10_60296002_60299097,5903,Psap,1.0
857907,5683,Brain_Myeloid_microglial_cell,549,69.0,69,10_60296002_60299097,5903,Psap,1.0
857908,5684,Brain_Myeloid_microglial_cell,549,1164.0,1164,10_60296002_60299097,5903,Psap,1.0
857909,5685,Brain_Myeloid_microglial_cell,549,203.0,203,10_60296002_60299097,5903,Psap,1.0
857910,5686,Brain_Myeloid_microglial_cell,549,454.0,454,10_60296002_60299097,5903,Psap,1.0
857911,5687,Brain_Myeloid_microglial_cell,549,327.0,327,10_60296002_60299097,5903,Psap,1.0
857912,5688,Brain_Myeloid_microglial_cell,549,174.0,174,10_60296002_60299097,5903,Psap,1.0
857913,5689,Brain_Myeloid_microglial_cell,549,251.0,251,10_60296002_60299097,5903,Psap,1.0
857914,5690,Brain_Myeloid_microglial_cell,549,592.0,592,10_60296002_60299097,5903,Psap,1.0
857915,5691,Brain_Myeloid_microglial_cell,549,260.0,260,10_60296002_60299097,5903,Psap,1.0
